Stadt;Insgesamt;Benzin;Diesel;Gas (einschl. bivalent);Hybrid;Elektro;Sonstige;Euro 1;Euro 2;Euro 3;Euro 4;Euro 5;Euro 6;Sonstige2;Euro 1 2;Euro 2 2;Euro 3 2;Euro 4 2;Euro 5 2;Euro 6 2;Sonstige3
13076  LUDWIGSLUST-PARCHIM;121933;88415;31321;2300;;;74;5885;27476;23769;52694;10172;28;667;497;4326;10046;12130;3909;28;252
LAND INSGESAMT;819575;614067;195092;10630;;;937;37683;176032;152870;359176;83766;168;2987;2880;24435;57985;76161;31465;168;1200
SACHSEN;;;;;;;;;;;;;;SACHSEN;;;;;;;
RB CHEMNITZ;;;;;;;;;;;;;;;;;;;;;
14511  CHEMNITZ, STADT;119936;93239;25307;1331;;;224;4233;21835;21038;54229;17430;22;504;215;2224;6433;9977;6277;22;121
14521  ERZGEBIRGSKREIS;202997;160225;40795;1937;;;148;7882;38928;37033;92770;24150;22;991;416;4455;11452;16509;7716;22;179
14522  MITTELSACHSEN;180230;140346;37480;2351;;;191;8283;37982;33096;79447;19342;29;872;419;4316;10759;14794;6900;29;189
14523  VOGTLANDKREIS;135298;106837;27082;1323;;;143;5430;25376;23364;62378;16831;16;799;292;2980;7686;10258;5619;16;163
14524  ZWICKAU;183023;145115;35665;2204;;;213;7048;35439;31056;83117;24109;25;702;342;3661;9579;14127;7726;25;108
RB ZUSAMMEN;821484;645762;166329;9146;;;919;32876;159560;145587;371941;101862;114;3868;1684;17636;45909;65665;34238;114;760
RB DRESDEN;;;;;;;;;;;;;;;;;;;;;
14612  DRESDEN, STADT;210367;159826;47885;2361;;;539;9011;40213;36147;91217;31070;54;573;459;4384;11610;18207;12683;54;237
14625  BAUTZEN;179117;140933;35889;2118;;;222;9857;41295;32090;73945;19305;36;1107;445;3992;10412;13895;6815;36;225
14626  GOERLITZ;143704;116986;25197;1374;;;166;8280;35574;25480;58517;13776;19;871;379;3128;7450;9688;4273;19;196
14627  MEISSEN;132512;102827;28148;1438;;;173;7908;29872;23230;55151;14441;32;717;375;3197;8176;10925;5185;32;176
14628  SAECHS.SCHWEIZ-OSTERZGEB.;136066;108358;26222;1393;;;197;7281;30542;24888;57208;14338;10;779;354;3121;7644;9955;4887;10;188
RB ZUSAMMEN;801766;628930;163341;8684;;;1297;42337;177496;141835;336038;92930;151;4047;2012;17822;45292;62670;33843;151;1022
RB LEIPZIG;;;;;;;;;;;;;;;;;;;;;
14713  LEIPZIG, STADT;200054;157308;39713;3060;;;546;9747;39109;34168;87496;27419;52;532;288;2935;9794;16169;10125;52;227
14729  LEIPZIG;146554;112716;31468;2416;;;129;7578;30329;25781;63956;16600;36;737;337;3144;8723;12816;6176;36;159
14730  NORDSACHSEN;111526;86037;24246;1251;;;112;6441;23659;19385;47902;12071;17;514;288;2515;6935;9836;4435;17;132
RB ZUSAMMEN;458134;356061;95427;6727;;;787;23766;93097;79334;199354;56090;105;1783;913;8594;25452;38821;20736;105;518
LAND INSGESAMT;2081384;1630753;425097;24557;;;3003;98979;430153;366756;907333;250882;370;9698;4609;44052;116653;167156;88817;370;2300
SACHSEN-ANHALT;;;;;;;;;;;;;;;;;;;;;
15001  DESSAU-ROSSLAU,STADT;42134;33850;7632;700;;;66;2048;8472;7593;18515;5123;9;41887;88;699;2096;3120;1547;9;49
15002  HALLE (SAALE),STADT;89588;71564;16641;1361;;;201;4111;16883;15271;40400;12078;28;88978;162;1290;4162;6953;3912;28;73
15003  MAGDEBURG, STADT;103059;80614;21249;1212;;;138;4662;20215;17487;44153;14085;41;101278;220;1744;5209;8311;5507;41;148
15081  ALTMARKKREIS SALZWEDEL;50285;36980;12719;575;;;38;2998;12241;8920;20844;4425;5;49789;195;1840;3793;4907;1816;5;116
15082  ANHALT-BITTERFELD;93368;74688;17802;854;;;84;4965;19523;16365;41361;10121;10;92655;212;1761;5000;7362;3315;10;83
15083  BOERDE;103334;78880;23130;1338;;;54;5159;22321;17905;46218;10433;20;102340;294;2673;6588;9567;3791;20;96
15084  BURGENLANDKREIS;101358;79727;20188;1504;;;112;4763;20771;18071;45237;11418;9;100547;204;1968;5725;8384;3745;9;88
15085  HARZ;120399;91842;26835;1876;;;125;5511;24725;20766;54475;13488;22;119360;307;2942;7630;10988;4724;22;134
15086  JERICHOWER LAND;53573;40726;12251;606;;;48;2859;11747;9975;22525;5139;11;52608;179;1461;3675;4874;1888;11;106
15087  MANSFELD-SUEDHARZ;81106;62955;17296;798;;;96;3834;15474;14271;37290;9240;14;80387;201;1552;4773;7333;3273;14;90
15088  SAALEKREIS;111262;86344;23272;1612;;;147;5218;21371;19689;50043;13646;21;110461;278;2176;6292;9522;4805;21;124
15089  SALZLANDKREIS;104638;82909;20167;1655;;;86;5222;21922;18286;46584;11622;22;103958;245;1944;5524;8492;3792;22;89
15090  STENDAL;62975;46694;15589;696;;;53;3812;14958;11886;25572;5684;6;62306;264;2072;4727;6094;2270;6;124
15091  WITTENBERG;74831;59113;14802;990;;;98;4581;16851;13548;31200;7645;20;74149;181;1679;4299;6036;2455;20;85
LAND INSGESAMT;1191910;926886;249573;15777;;;1346;59743;247474;210033;524417;134147;238;1180703;3030;25801;69493;101943;46840;238;1405
THUERINGEN;;;;;;;;;;;;;;;;;;;;;
16051  ERFURT, STADT;89335;66308;21814;1354;;;161;3743;17306;14659;38800;13913;40;88662;226;2079;5115;8218;6001;40;64
16052  GERA, STADT;44787;34546;9547;668;;;68;1700;8413;7788;20177;6164;3;44366;78;836;2546;3873;2160;3;22
16053  JENA, STADT;42252;31108;10556;589;;;101;1833;7579;7257;18496;6493;11;41931;94;886;2483;4056;2922;11;82
16054  SUHL, STADT;19961;14812;4890;231;;;39;552;2786;3283;9667;3488;4;19806;37;425;1197;1898;1302;4;8
16055  WEIMAR, STADT;27342;20324;6595;409;;;59;1261;5282;4607;11871;3973;11;27130;65;660;1713;2480;1606;11;40
16056  EISENACH, STADT;20382;15732;4368;292;;;17;714;3603;3442;9040;3276;7;20204;45;449;1127;1704;992;7;36
16061  EICHSFELD;58392;43042;14381;1159;;;18;2517;11794;10345;26075;6667;11;57788;166;1632;4237;5648;2545;11;103
16062  NORDHAUSEN;46609;36182;9680;797;;;42;2188;9810;8362;20548;5183;14;46330;93;1106;2863;3801;1733;14;52
16063  WARTBURGKREIS;75191;56873;17201;1177;;;52;3081;14683;13672;34420;8476;11;74828;169;1912;4850;7128;3009;11;90
16064  UNSTRUT-HAINICH-KREIS;54853;41468;12435;1003;;;39;2435;11865;10068;23830;6024;10;54388;146;1466;3751;4695;2273;10;54
16065  KYFFHAEUSERKREIS;44470;34617;9255;608;;;36;2486;9850;7928;18974;4430;11;43832;106;1116;2610;3734;1585;11;58
16066  SCHMALKALDEN-MEININGEN;74076;54346;18712;1072;;;85;2913;14005;13314;33749;9135;8;73540;172;2023;5204;7566;3607;8;103
16067  GOTHA;72877;56052;15835;1030;;;88;3032;14724;12995;32673;8617;12;72299;177;1735;4512;6191;3084;12;82
16068  SOEMMERDA;39309;29915;8926;487;;;34;2112;8317;6842;17383;4139;9;38908;112;1066;2554;3566;1543;9;40
16069  HILDBURGHAUSEN;39708;28940;10274;524;;;26;1530;7634;6872;18288;4978;4;39424;95;1131;2818;4199;1988;4;24
16070  ILM-KREIS;58306;43363;14142;864;;;63;2348;11217;10344;26088;7504;11;57750;129;1443;3915;5567;2977;11;64
16071  WEIMARER-LAND;46670;35172;10792;736;;;65;2236;9525;8142;20205;5515;7;45811;118;1249;3008;4250;2046;7;61
16072  SONNEBERG;33390;26276;6638;509;;;44;1095;5327;5566;16428;4660;5;33168;41;660;1796;2696;1403;5;20
16073  SAALFELD-RUDOLSTADT;61648;46848;14006;818;;;70;2534;11599;10748;28317;7689;8;61143;131;1480;3864;5716;2705;8;63
16074  SAALE-HOLZLAND-KREIS;48329;36196;11325;806;;;60;2217;9829;8647;21394;5552;12;47813;128;1203;3086;4582;2229;12;43
16075  SAALE-ORLA-KREIS;50585;37761;12112;723;;;25;2070;9734;9378;23049;5636;6;50045;136;1261;3488;4912;2224;6;44
16076  GREIZ;60762;46123;13773;878;;;67;2465;12086;10743;27309;7249;6;60049;133;1524;3945;5467;2601;6;53
16077  ALTENBURGER LAND;51724;41624;9462;621;;;44;2619;10838;9064;22781;5858;6;51403;94;943;2628;3914;1806;6;60
LAND INSGESAMT;1160958;877628;266719;17355;;;1303;49681;227806;204066;519562;144619;227;1150618;2691;28285;73310;105861;54341;227;1266
SONSTIGE;;;;;;;;;;;;;;;;;;;;;
INSGESAMT;32302;17216;14337;803;;;37;1047;6061;7375;12897;4347;17;31937;249;2192;4196;4682;2858;17;115
DEUTSCHLAND;;;;;;;;;;;;;;;;;;;;;
INSGESAMT;;;;;;;;;;;;;;;;;;;;;
