Stadt;Insgesamt;Benzin;Diesel;Gas (einschl. bivalent);Hybrid;Elektro;Sonstige;Euro 1;Euro 2;Euro 3;Euro 4;Euro 5;Euro 6;Sonstige2;Euro 1 2;Euro 2 2;Euro 3 2;Euro 4 2;Euro 5 2;Euro 6 2;Sonstige3
14522 MITTELSACHSEN ;178404;131671;44100;2406;;;396;3899;23509;25042;74229;47564;2095;906;278;3166;8299;13566;17762;793;169
14523 VOGTLANDKREIS ;134639;101267;31802;1339;;;336;2627;15685;17457;55260;39733;1948;825;191;2139;5912;8913;13723;727;140
14524 ZWICKAU ;182318;138498;41429;2167;;;437;3234;21392;23251;73251;55980;2905;600;212;2512;7127;12095;18334;962;94
RB ZUSAMMEN ;817175;612387;194507;9166;;;1938;15376;97380;108129;333221;241675;11779;3785;1042;12531;34732;57124;83919;4215;645
RB DRESDEN ;;;;;;;;;;;;;;;;;;;;;
14612 DRESDEN, STADT ;217326;156545;57437;2444;;;1169;4584;26391;28192;82669;67996;4603;647;340;3311;9047;15536;26790;1906;256
14625 BAUTZEN ;177361;132751;42108;2114;;;449;4704;26654;25642;70300;45316;2335;1061;266;2863;8319;12737;16758;905;196
14626 GOERLITZ ;141640;111139;28806;1416;;;300;3773;23527;20720;56815;33157;1771;819;248;2336;5947;8890;10589;576;167
14627 MEISSEN ;133178;98051;33303;1493;;;424;4048;20149;18679;52152;34397;1970;668;234;2452;6479;10013;13162;749;140
14628 SAECHS.SCHWEIZ-OSTERZGEB. ;137349;103626;31962;1420;;;458;3569;19663;19914;54574;36179;1687;774;240;2354;6380;9384;12776;599;166
RB ZUSAMMEN ;806854;602112;193616;8887;;;2800;20678;116384;113147;316510;217045;12366;3969;1328;13316;36172;56560;80075;4735;925
RB LEIPZIG ;;;;;;;;;;;;;;;;;;;;;
14713 LEIPZIG, STADT ;211787;158402;49549;3331;;;1107;4847;26782;28105;81590;63599;4642;454;171;2133;7751;14001;23287;1865;179
14729 LEIPZIG ;147332;107421;37427;2417;;;293;3705;19708;20180;59205;40337;2219;674;180;2186;6833;11554;15561;923;136
14730 NORDSACHSEN ;111266;81695;28167;1333;;;215;3286;15743;15251;44252;29192;1589;458;178;1718;5258;8879;11238;705;113
RB ZUSAMMEN ;470385;347518;115143;7081;;;1615;11838;62233;63536;185047;133128;8450;1586;529;6037;19842;34434;50086;3493;428
LAND INSGESAMT ;2094414;1562017;503266;25134;;;6353;47892;275997;284812;834778;591848;32595;9340;2899;31884;90746;148118;214080;12443;1998
SACHSEN-ANHALT ;;;;;;;;;;;;;;SACHSEN-ANHALT;;;;;;;
15001 DESSAU-ROßLAU,STADT ;41698;32030;8996;692;;;129;944;5522;5676;16439;12088;667;96;55;504;1551;2555;4020;247;35
15002 HALLE (SAALE),STADT ;91071;70196;19385;1301;;;368;2062;11167;11666;36111;27681;1586;167;97;875;2977;5789;8988;548;55
15003 MAGDEBURG, STADT ;106285;79441;25435;1291;;;297;2257;13143;13678;40799;31968;2117;535;134;1180;3777;7224;11958;967;130
15081 ALTMARKKREIS SALZWEDEL ;50093;34294;15136;614;;;93;1469;8102;7049;20119;11995;557;277;121;1368;3035;4906;5305;274;80
15082 ANHALT-BITTERFELD ;92280;70633;20673;882;;;170;2413;12440;12602;37262;25399;1204;235;141;1192;3656;6334;8812;425;56
15083 BOERDE ;103160;73970;27796;1367;;;114;2274;14073;13732;42778;27791;1285;239;168;1850;5026;9002;10996;582;80
15084 BURGENLANDKREIS ;100386;75526;23332;1548;;;201;2269;13096;13592;41125;27878;1358;248;121;1319;4178;7346;9796;451;64
15085 HARZ ;120325;86562;31928;1956;;;224;2572;15476;15913;48919;34452;1524;314;203;2116;5965;9901;12982;562;95
15086 JERICHOWER LAND ;53379;38345;14389;589;;;115;1478;7664;7812;21015;13548;604;318;108;1049;2853;4462;5526;261;78
15087 MANSFELD-SUEDHARZ ;79755;58814;20078;738;;;183;1920;10128;10495;32402;22752;1123;208;136;1128;3440;6342;8519;409;63
15088 SAALEKREIS ;111003;82208;27088;1503;;;325;2471;13802;14700;44319;32722;1816;398;140;1487;4577;8048;12021;687;78
15089 SALZLANDKREIS ;104001;78605;23770;1628;;;197;2489;14254;14086;42328;28618;1335;243;152;1374;4045;7580;9955;558;58
15090 STENDAL ;62453;43590;18107;706;;;110;1859;10188;9448;24678;14540;728;382;144;1469;3816;6019;6222;308;96
15091 WITTENBERG ;74073;56139;16899;1053;;;188;2216;11261;10771;28742;19275;895;322;114;1171;3312;5195;6669;335;68
LAND INSGESAMT ;1189962;880353;293012;15868;;;2714;28693;160316;161220;477036;330707;16799;3982;1834;18082;52208;90703;121769;6614;1036
SCHLESWIG-HOLSTEIN ;;;;;;;;;;;;;;SCHLESWIG-HOLSTEIN;;;;;;;
01001 FLENSBURG,STADT ;40869;25798;14495;475;;;134;843;5495;5575;15568;11971;840;150;137;1242;2699;4158;5700;372;85
01002 KIEL,STADT ;103889;69914;32595;1135;;;387;2686;15384;14397;38023;29864;1847;717;520;3026;6197;8475;13037;822;388
01003 LUEBECK,STADT ;93309;65329;26654;1321;;;245;2791;14395;12670;34697;25557;1714;554;408;2349;4965;7228;10529;779;277
01004 NEUMUENSTER,STADT ;39309;26506;12222;636;;;104;951;6279;5921;14410;10621;645;115;125;1104;2365;3455;4753;293;58
01051 DITHMARSCHEN ;75144;47584;26674;844;;;143;2018;13164;11727;28522;17760;910;376;339;3282;6085;8108;8130;398;186
01053 HERZOGTUM LAUENBURG ;107978;72160;34055;1746;;;250;3031;15586;15100;41910;28886;1760;681;443;3186;6923;10305;12033;702;339
01054 NORDFRIESLAND ;94875;59568;33994;1330;;;244;2523;15705;14617;35195;23677;1342;382;442;4250;7614;9575;10986;607;216
01055 OSTHOLSTEIN ;116247;79970;34795;1532;;;173;3277;17487;15846;44942;31069;1735;757;554;3658;7220;10063;12189;607;363
01056 PINNEBERG ;165228;114725;48425;1857;;;464;3840;22063;21953;62450;49178;3350;435;550;4106;9332;13134;19416;1302;230
01057 PLOEN ;74201;49476;23877;732;;;168;1899;11683;11006;28529;19105;886;306;343;2670;5386;7076;7766;285;180
01058 RENDSBURG-ECKERNFOERDE ;159127;99869;57116;2057;;;346;3790;24339;23687;60565;42268;2030;635;675;6178;12134;16886;19632;836;338
01059 SCHLESWIG-FLENSBURG ;116216;69682;44860;1567;;;184;2798;19406;18909;44444;27558;1280;484;532;5286;10308;13870;13694;546;261
01060 SEGEBERG ;154177;102116;49813;2015;;;438;3625;20915;21846;59051;43981;2555;645;572;4322;9820;14195;19198;1097;332
01061 STEINBURG ;75170;49523;24562;1119;;;136;1875;11715;11191;28829;19471;924;447;323;2617;5272;7403;8226;373;244
01062 STORMARN ;140124;93475;44641;1762;;;436;3642;17996;18245;52214;42632;2830;875;558;3598;7920;11902;18902;1198;414
LAND INSGESAMT ;1555863;1025695;508778;20128;;;3852;39589;231612;222690;589349;423598;24648;7559;6521;50874;104240;145833;184191;10217;3911
THUERINGEN ;;;;;;;;;;;;;;;;;;;;;
16051 ERFURT, STADT ;92290;65383;25430;1555;;;300;1782;10939;11307;35522;29689;2196;148;133;1208;3584;6965;12447;978;50
16052 GERA, STADT ;44942;33025;11236;590;;;136;844;5167;5831;17751;14011;801;94;42;587;1862;3255;5126;312;18
16053 JENA, STADT ;43176;30084;12437;564;;;183;1024;4823;5428;16270;14227;856;230;70;621;1835;3279;6181;368;65
16054 SUHL, STADT ;19402;13638;5465;211;;;97;231;1657;2129;7517;7300;382;26;23;293;791;1438;2759;139;8
16055 WEIMAR, STADT ;27712;19717;7540;393;;;114;617;3306;3496;10497;8894;573;136;40;407;1233;2056;3495;251;46
16056 EISENACH, STADT ;20914;15369;5245;273;;;56;351;2219;2584;8004;6934;507;120;31;312;844;1453;2413;162;24
16061 EICHSFELD ;58734;40220;17517;1193;;;62;1217;6981;7782;24296;16634;846;359;97;1073;3351;5340;7154;376;89
16062 NORDHAUSEN ;46611;34362;11556;678;;;93;1020;6293;6443;19107;12579;658;200;69;803;2197;3542;4620;263;37
16063 WARTBURGKREIS ;75167;53681;20379;1125;;;110;1451;8903;10106;31429;21313;1094;513;119;1315;3731;6482;8254;370;84
16064 UNSTRUT-HAINICH-KREIS ;55209;39655;14627;948;;;76;1112;7248;7761;22633;15069;773;126;90;960;2779;4477;5941;297;44
16065 KYFFHAEUSERKREIS ;44164;32722;10878;558;;;53;1163;6478;6066;17692;11482;523;119;69;784;1931;3404;4412;194;48
16066 SCHMALKALDEN-MEININGEN ;73708;51038;21736;880;;;155;1415;8559;9747;29841;22101;1075;433;117;1390;3846;6578;9274;413;91
16067 GOTHA ;74016;54058;18965;1011;;;135;1448;8941;9759;30333;21556;1097;236;133;1231;3289;5700;8075;438;61
16068 SOEMMERDA ;39684;28506;10673;517;;;56;945;5130;5294;16521;10853;487;121;69;667;1952;3427;4288;216;29
16069 HILDBURGHAUSEN ;39313;26840;12034;426;;;58;705;4593;4950;16310;11760;587;116;62;770;2082;3747;5119;224;18
16070 ILM-KREIS ;58302;41094;16406;793;;;132;1142;6864;7389;23362;17806;938;211;83;960;2726;4854;7299;400;47
16071 WEIMARER-LAND ;46936;33430;12779;706;;;113;1028;5813;6183;18495;13715;684;157;80;823;2224;3866;5431;249;61
16072 SONNEBERG ;33196;24856;7883;449;;;71;517;3269;3787;13813;10924;591;80;25;471;1299;2239;3651;166;16
16073 SAALFELD-RUDOLSTADT ;60934;43942;16172;795;;;131;1216;7096;7804;24819;18351;925;188;85;1003;2815;4932;6905;350;40
16074 SAALE-HOLZLANDKREIS ;48295;34208;13266;774;;;133;1007;6014;6669;19627;13593;736;130;81;822;2390;4075;5535;291;32
16075 SAALE-ORLA-KREIS ;50186;35304;14191;661;;;64;1011;6031;6790;20902;14202;568;136;89;878;2576;4431;5908;245;29
16076 GREIZ ;59844;43120;15826;850;;;138;1191;7300;7795;24299;17478;863;252;101;1072;2843;4705;6690;322;57
16077 ALTENBURGER LAND ;51002;39276;11032;644;;;87;1221;6679;6863;20571;14375;756;233;60;635;1936;3308;4775;263;42
LAND INSGESAMT ;1163737;833528;313273;16594;;;2553;23658;140303;151963;469611;344846;18516;4364;1768;19085;54116;93553;135752;7287;1036
Sonstige;;;;;;;;;;;;;;SONSTIGE;;;;;;;
INSGESAMT ;28564;14174;13777;623;;;59;640;3730;5211;10471;7623;230;131;168;1677;3133;3715;4801;170;72
Deutschland;;;;;;;;;;;;;;;;;;;;;
INSGESAMT ;;;;;;;;;;;;;;;;;;;;;
