Stadt;Insgesamt;Benzin;Diesel;Gas (einschl. bivalent);Hybrid;Elektro;Sonstige;Euro 1;Euro 2;Euro 3;Euro 4;Euro 5;Euro 6;Sonstige2;Euro 1 2;Euro 2 2;Euro 3 2;Euro 4 2;Euro 5 2;Euro 6 2;Sonstige3
14612 DRESDEN, STADT ;215756;157898;54674;2471;;;965;5619;30722;31145;85968;58295;1279;555;362;3567;9908;16539;23306;505;245
14625 BAUTZEN ;177730;135171;40035;2223;;;365;5850;31190;27908;72200;37492;653;1060;313;3168;8939;13354;13697;292;203
14626 GOERLITZ ;141768;112526;27558;1442;;;260;4782;27228;22425;57876;27148;445;809;273;2567;6482;9212;8631;165;170
14627 MEISSEN ;132776;99457;31565;1517;;;327;5040;23199;20194;53574;28488;566;653;266;2685;7031;10492;10659;221;143
14628 SAECHS.SCHWEIZ-OSTERZGEB. ;136595;104955;29934;1438;;;375;4430;22979;21695;55882;29381;461;763;260;2590;6783;9753;10125;200;168
RB ZUSAMMEN ;804625;610007;183766;9091;;;2292;25721;135318;123367;325500;180804;3404;3840;1474;14577;39143;59350;66418;1383;929
RB LEIPZIG ;;;;;;;;;;;;;;;;;;;;;
14713 LEIPZIG, STADT ;207526;157920;45983;3320;;;911;6018;30740;30154;83604;53626;1302;428;194;2312;8344;14640;19717;476;171
14729 LEIPZIG ;146805;108928;35361;2509;;;221;4538;22837;22158;61419;33322;632;648;205;2394;7444;12181;12641;300;133
14730 NORDSACHSEN ;110978;82810;26765;1363;;;177;4043;18184;16603;45876;23849;503;453;202;1947;5741;9367;9039;269;119
RB ZUSAMMEN ;465309;349658;108109;7192;;;1309;14599;71761;68915;190899;110797;2437;1529;601;6653;21529;36188;41397;1045;423
LAND INSGESAMT ;2086828;1581071;477191;25691;;;5153;59772;321949;312908;864620;493009;8806;9038;3250;35205;98929;156293;176850;3579;2025
SACHSEN-ANHALT ;;;;;;;;;;;;;;SACHSEN-ANHALT;;;;;;;
15001 DESSAU-ROßLAU,STADT ;41854;32698;8481;696;;;112;1218;6454;6287;17164;10177;192;98;60;574;1699;2746;3257;81;38
15002 HALLE (SAALE),STADT ;90406;70595;18342;1324;;;313;2526;12927;12780;37774;23203;422;171;109;970;3272;6170;7540;165;58
15003 MAGDEBURG, STADT ;105133;79903;23872;1270;;;247;2821;15340;14923;42278;26809;650;530;160;1306;4182;7675;10060;308;122
15081 ALTMARKKREIS SALZWEDEL ;50071;35061;14358;616;;;70;1848;9425;7717;20646;9470;159;293;141;1495;3336;5083;4074;92;93
15082 ANHALT-BITTERFELD ;92444;71950;19535;889;;;144;3012;14623;13844;38899;20794;323;240;175;1338;4090;6717;6979;130;55
15083 BOERDE ;102966;75458;26052;1447;;;92;2954;16596;15032;44493;22309;366;243;205;2094;5445;9411;8542;195;80
15084 BURGENLANDKREIS ;100433;76789;22124;1565;;;172;2849;15261;15008;43002;22930;349;224;144;1452;4657;7848;7782;132;55
15085 HARZ ;120142;88161;30185;1923;;;181;3217;18189;17526;51101;28233;446;310;221;2329;6474;10510;10263;186;106
15086 JERICHOWER LAND ;53265;39029;13609;606;;;86;1787;8865;8564;21679;10918;177;318;120;1164;3114;4667;4309;97;82
15087 MANSFELD-SUEDHARZ ;80127;60059;19190;776;;;155;2378;11733;11642;34278;18811;340;215;155;1221;3820;6817;6908;151;69
15088 SAALEKREIS ;110803;83487;25570;1616;;;250;3131;16150;16355;46555;26906;533;406;179;1690;5037;8577;9727;229;84
15089 SALZLANDKREIS ;103980;79954;22416;1631;;;159;3068;16593;15420;44114;23548;357;246;176;1513;4476;8040;7924;174;66
15090 STENDAL ;62462;44515;17185;722;;;98;2389;11686;10238;25255;11687;201;377;188;1667;4098;6170;4841;95;99
15091 WITTENBERG ;74290;57123;16172;1031;;;158;2820;12979;11661;29767;15893;256;291;140;1337;3649;5520;5297;113;77
LAND INSGESAMT ;1188376;894782;277091;16112;;;2237;36018;186821;176997;497005;271688;4771;3962;2173;20150;57349;95951;97503;2148;1084
SCHLESWIG-HOLSTEIN ;;;;;;;;;;;;;;SCHLESWIG-HOLSTEIN;;;;;;;
01001 FLENSBURG,STADT ;40182;25790;13861;464;;;103;1029;6214;5939;16147;10074;205;162;154;1345;2887;4385;4777;110;97
01002 KIEL,STADT ;102299;70081;30955;1106;;;291;3252;17580;15212;38964;25192;442;722;550;3329;6459;8754;11125;209;396
01003 LUEBECK,STADT ;91831;65355;25260;1274;;;179;3358;16383;13294;35362;21515;474;560;445;2542;5190;7472;8996;219;274
01004 NEUMUENSTER,STADT ;38847;26702;11572;664;;;76;1160;7191;6201;14747;8912;146;114;141;1201;2479;3609;3948;67;55
01051 DITHMARSCHEN ;74349;47967;25523;830;;;122;2496;15048;12317;28807;14388;272;393;395;3642;6410;8210;6384;147;188
01053 HERZOGTUM LAUENBURG ;106265;72401;32183;1741;;;171;3587;17724;16168;43022;23564;472;726;489;3403;7388;10683;9514;218;364
01054 NORDFRIESLAND ;93787;60307;32215;1335;;;193;3033;17898;15447;35901;19338;402;398;499;4644;7928;9784;8642;189;221
01055 OSTHOLSTEIN ;115222;80318;33431;1547;;;150;3973;19829;16964;46153;25859;547;795;583;3980;7712;10409;10003;225;378
01056 PINNEBERG ;162390;114665;45702;1910;;;358;4673;25253;23628;64647;40919;946;445;622;4529;9958;13757;15868;354;234
01057 PLOEN ;73179;49574;22717;800;;;145;2274;13356;11673;29008;15499;252;333;381;2923;5649;7231;6056;98;193
01058 RENDSBURG-ECKERNFOERDE ;156939;100572;54201;2128;;;295;4567;27738;25166;62129;34340;549;656;752;6790;12784;17270;15605;224;333
01059 SCHLESWIG-FLENSBURG ;114389;70339;42385;1592;;;144;3409;22065;19968;44998;21793;351;490;576;5770;10829;13989;10458;157;240
01060 SEGEBERG ;153261;103167;47913;2032;;;355;4364;24198;23566;60975;37298;689;642;626;4801;10518;14810;16240;303;338
01061 STEINBURG ;74272;49753;23431;1153;;;104;2310;13358;11817;29452;15957;232;447;365;2902;5518;7585;6623;87;240
01062 STORMARN ;137705;93444;42330;1797;;;338;4292;20398;19759;54035;35902;794;878;595;3909;8552;12443;15917;356;405
LAND INSGESAMT ;1534917;1030435;483679;20373;;;3024;47777;264233;237119;604347;350550;6773;7761;7173;55710;110261;150391;150156;2963;3956
THUERINGEN ;;;;;;;;;;;;;;;;;;;;;
16051 ERFURT, STADT ;91531;65820;24271;1579;;;230;2278;12899;12511;36815;25644;538;169;148;1437;4006;7369;10941;249;58
16052 GERA, STADT ;44901;33523;10668;647;;;110;1042;6100;6521;18685;11800;235;94;41;664;2062;3500;4259;91;18
16053 JENA, STADT ;42887;30374;11876;565;;;156;1199;5629;6057;17002;12204;240;246;75;689;2067;3495;5360;100;74
16054 SUHL, STADT ;19443;13929;5226;218;;;81;310;1941;2363;8225;6301;118;28;27;326;867;1597;2334;52;8
16055 WEIMAR, STADT ;27514;19868;7165;426;;;102;768;3890;3844;10961;7571;149;142;44;489;1342;2205;2960;66;44
16056 EISENACH, STADT ;20625;15399;4925;288;;;41;428;2629;2847;8381;5905;125;120;36;348;921;1520;2012;49;32
16061 EICHSFELD ;58547;41044;16483;1235;;;41;1503;8339;8647;25222;13638;242;349;109;1250;3634;5561;5670;134;87
16062 NORDHAUSEN ;46385;34774;10907;699;;;76;1244;7371;7074;19737;10261;222;194;70;875;2424;3754;3621;102;39
16063 WARTBURGKREIS ;75159;54590;19437;1163;;;84;1796;10586;11298;32823;17521;293;484;128;1506;4095;6841;6642;110;87
16064 UNSTRUT-HAINICH-KREIS ;55154;40248;13925;1008;;;72;1430;8713;8579;23289;12308;228;122;108;1122;3083;4667;4754;105;43
16065 KYFFHAEUSERKREIS ;44171;33239;10326;609;;;45;1446;7536;6676;18329;9267;139;131;81;865;2133;3588;3499;68;55
16066 SCHMALKALDEN-MEININGEN ;73729;51922;20845;949;;;121;1752;10057;10900;31423;18321;322;412;131;1600;4294;7073;7497;131;87
16067 GOTHA ;73474;54543;17919;1047;;;113;1787;10621;10830;31526;17550;298;237;136;1380;3671;6005;6481;140;66
16068 SOEMMERDA ;39565;29036;10010;541;;;45;1211;6088;5810;17161;8722;114;120;70;756;2129;3526;3413;52;35
16069 HILDBURGHAUSEN ;39310;27402;11439;475;;;45;865;5441;5566;17166;9717;161;110;67;869;2298;4025;4085;63;20
16070 ILM-KREIS ;58276;41796;15660;828;;;115;1398;8027;8364;24627;14823;245;212;102;1073;3085;5216;5972;123;49
16071 WEIMARER-LAND ;46953;34130;12090;734;;;89;1318;6915;6775;19281;11447;183;171;93;922;2450;4047;4389;80;59
16072 SONNEBERG ;33296;25327;7469;510;;;62;667;3824;4303;14868;9180;154;79;25;525;1432;2470;2933;47;18
16073 SAALFELD-RUDOLSTADT ;61092;44801;15440;837;;;116;1504;8410;8782;26237;15175;263;206;95;1150;3131;5273;5580;118;50
16074 SAALE-HOLZLANDKREIS ;48206;34764;12595;816;;;113;1267;7060;7341;20442;11235;227;136;84;935;2625;4285;4508;88;31
16075 SAALE-ORLA-KREIS ;50164;35886;13551;714;;;53;1252;7042;7569;21801;11672;143;148;103;979;2852;4675;4796;74;35
16076 GREIZ ;59942;43851;15161;910;;;114;1473;8632;8779;25474;14478;236;229;108;1197;3220;5028;5417;102;55
16077 ALTENBURGER LAND ;51268;40092;10483;654;;;71;1545;7971;7691;21560;11787;209;215;64;738;2201;3571;3774;78;44
LAND INSGESAMT ;1161592;846358;297871;17452;;;2095;29483;165721;169127;491035;286527;5084;4354;1945;21695;60022;99291;110897;2222;1094
Sonstige;;;;;;;;;;;;;;SONSTIGE;;;;;;;
INSGESAMT ;34490;17660;16066;784;;;66;828;4807;6457;12923;8643;116;154;201;1908;3730;4569;5441;83;88
Deutschland;;;;;;;;;;;;;;;;;;;;;
INSGESAMT ;;;;;;;;;;;;;;;;;;;;;
